time,speedtest_ookla_download,speedtest_ookla_upload,speedtest_ndt7_download,speedtest_ookla_latency,speedtest_ndt7_downloadretrans,speedtest_ookla_jitter,speedtest_ookla_pktloss2,iperf_udp_download,speedtest_ndt7_minrtt,google_rtt_max_ms_under_ul,google_rtt_max_ms_under_dl,google_rtt_max_ms,dns_query_avg_ms,dns_query_max_ms,install
2021-08-08 07:30:29.205686+00:00,,,,,,,,,,,,12.521,31.5,55.0,South Shore
2021-08-08 07:35:30.090180+00:00,,,,,,,,,,,,12.512,32.5,59.0,South Shore
2021-08-08 07:40:33.259709+00:00,,,,,,,,,,,,11.66,29.5,47.0,South Shore
2021-08-08 07:45:33.407858+00:00,,,,,,,,,,,,12.548,31.5,51.0,South Shore
2021-08-08 07:50:33.422760+00:00,,,,,,,,,,,,11.492,32.0,51.0,South Shore
2021-08-08 07:55:33.225532+00:00,,,,,,,,,,,,15.716,26.5,51.0,South Shore
2021-08-08 08:00:37.297955+00:00,,,,,,,,,,,,16.182,30.0,55.0,South Shore
2021-08-08 08:05:37.015134+00:00,,,,,,,,,,,,12.558,35.5,63.0,South Shore
2021-08-08 08:10:41.720753+00:00,,,,,,,,,,,,17.524,46.0,139.0,South Shore
2021-08-08 08:15:34.327021+00:00,,,,,,,,,,,,11.646,28.5,55.0,South Shore
2021-08-08 08:19:42.409220+00:00,,,,,,,,520.8,,,,11.796,,,South Shore
2021-08-08 08:20:41.785178+00:00,,,,,,,,,,,,13.311,29.0,47.0,South Shore
2021-08-08 08:25:37.504723+00:00,,,,,,,,,,,,19.533,29.5,59.0,South Shore
2021-08-08 08:28:22.442288+00:00,744.381024,41.941808,782.6432248591449,7.62,0.0,2.374,,,4.991,53.987,32.071,11.744,,,South Shore
2021-08-08 08:30:34.800154+00:00,,,,,,,,,,,,12.323,24.5,47.0,South Shore
2021-08-08 08:35:35.215547+00:00,,,,,,,,,,,,13.391,30.5,51.0,South Shore
2021-08-08 08:40:31.029723+00:00,,,,,,,,,,,,14.626,35.0,59.0,South Shore
2021-08-08 08:45:32.873504+00:00,,,,,,,,,,,,12.095,28.5,59.0,South Shore
2021-08-08 08:50:40.015280+00:00,,,,,,,,,,,,12.752,26.5,51.0,South Shore
2021-08-08 08:55:34.517569+00:00,,,,,,,,,,,,11.524,44.5,119.0,South Shore
2021-08-08 09:00:36.789193+00:00,,,,,,,,,,,,12.485,32.5,51.0,South Shore
2021-08-08 09:05:35.041194+00:00,,,,,,,,,,,,11.729,38.0,63.0,South Shore
2021-08-08 09:10:33.713752+00:00,,,,,,,,,,,,12.666,32.5,59.0,South Shore
2021-08-08 09:15:39.090906+00:00,,,,,,,,,,,,11.64,41.0,123.0,South Shore
2021-08-08 09:20:35.397971+00:00,,,,,,,,,,,,12.909,31.5,51.0,South Shore
2021-08-08 09:25:38.781416+00:00,,,,,,,,,,,,11.597,31.0,55.0,South Shore
2021-08-08 09:30:37.202740+00:00,,,,,,,,,,,,15.515,24.0,51.0,South Shore
2021-08-08 09:35:44.026052+00:00,,,,,,,,,,,,15.899,27.5,55.0,South Shore
2021-08-08 09:40:35.846745+00:00,,,,,,,,,,,,11.678,47.5,139.0,South Shore
2021-08-08 09:45:37.123726+00:00,,,,,,,,,,,,12.072,32.0,59.0,South Shore
2021-08-08 09:50:31.017564+00:00,,,,,,,,,,,,16.087,30.5,51.0,South Shore
2021-08-08 09:55:33.887400+00:00,,,,,,,,,,,,11.534,36.0,59.0,South Shore
2021-08-08 10:00:31.850465+00:00,,,,,,,,,,,,13.626,23.0,47.0,South Shore
2021-08-08 10:05:42.307348+00:00,,,,,,,,,,,,11.697,32.5,59.0,South Shore
2021-08-08 10:10:44.065447+00:00,,,,,,,,,,,,11.81,26.5,55.0,South Shore
2021-08-08 10:15:34.481504+00:00,,,,,,,,,,,,12.625,45.0,159.0,South Shore
2021-08-08 10:20:32.127294+00:00,,,,,,,,,,,,13.067,31.0,55.0,South Shore
2021-08-08 10:25:37.437518+00:00,,,,,,,,,,,,12.587,33.0,59.0,South Shore
2021-08-08 10:28:21.037639+00:00,806.771608,41.875544,804.2291403258394,8.178,0.0,0.176,0.0,,3.786,57.43,34.386,11.801,,,South Shore
2021-08-08 10:30:35.151188+00:00,,,,,,,,,,,,12.96,31.5,63.0,South Shore
2021-08-08 10:35:32.825928+00:00,,,,,,,,,,,,13.775,37.0,119.0,South Shore
2021-08-08 10:40:35.760684+00:00,,,,,,,,,,,,12.75,41.0,143.0,South Shore
2021-08-08 10:45:33.643068+00:00,,,,,,,,,,,,12.135,32.5,63.0,South Shore
2021-08-08 10:50:37.262565+00:00,,,,,,,,,,,,17.182,45.0,131.0,South Shore
2021-08-08 10:55:35.685348+00:00,,,,,,,,,,,,12.697,41.0,123.0,South Shore
2021-08-08 11:00:42.797679+00:00,,,,,,,,,,,,11.786,30.0,55.0,South Shore
2021-08-08 11:05:35.098320+00:00,,,,,,,,,,,,13.607,32.5,59.0,South Shore
2021-08-08 11:10:36.057005+00:00,,,,,,,,,,,,12.669,30.5,51.0,South Shore
2021-08-08 11:15:34.378104+00:00,,,,,,,,,,,,11.575,24.5,47.0,South Shore
2021-08-08 11:20:39.338450+00:00,,,,,,,,,,,,12.48,24.0,51.0,South Shore
2021-08-08 11:25:34.822449+00:00,,,,,,,,,,,,12.659,27.5,47.0,South Shore
2021-08-08 11:30:36.178989+00:00,,,,,,,,,,,,11.661,28.5,63.0,South Shore
2021-08-08 11:35:32.626521+00:00,,,,,,,,,,,,11.535,32.0,55.0,South Shore
2021-08-08 11:40:37.578573+00:00,,,,,,,,,,,,12.569,31.0,63.0,South Shore
2021-08-08 11:45:41.035653+00:00,,,,,,,,,,,,12.649,29.5,47.0,South Shore
2021-08-08 11:50:32.532924+00:00,,,,,,,,,,,,12.847,26.5,51.0,South Shore
2021-08-08 11:55:32.092930+00:00,,,,,,,,,,,,15.539,31.5,79.0,South Shore
2021-08-08 12:00:31.378078+00:00,,,,,,,,,,,,15.777,31.0,55.0,South Shore
2021-08-08 12:05:51.703962+00:00,,,,,,,,,,,,11.734,30.5,59.0,South Shore
2021-08-08 12:10:32.061137+00:00,,,,,,,,,,,,12.223,20.0,43.0,South Shore
2021-08-08 12:15:38.253992+00:00,,,,,,,,,,,,14.616,35.0,67.0,South Shore
2021-08-08 12:19:42.332911+00:00,,,,,,,,575.2,,,,12.505,,,South Shore
2021-08-08 12:20:38.000226+00:00,,,,,,,,,,,,13.047,26.0,55.0,South Shore
2021-08-08 12:25:34.969919+00:00,,,,,,,,,,,,12.534,29.5,55.0,South Shore
2021-08-08 12:28:20.256340+00:00,814.361304,41.799392,764.5230856638748,7.518,0.0,3.4,,,5.893,38.37,14.245,11.484,,,South Shore
2021-08-08 12:30:35.801057+00:00,,,,,,,,,,,,12.015,31.5,55.0,South Shore
2021-08-08 12:35:35.129207+00:00,,,,,,,,,,,,13.307,39.5,123.0,South Shore
2021-08-08 12:40:44.795545+00:00,,,,,,,,,,,,11.675,35.5,67.0,South Shore
2021-08-08 12:45:39.584683+00:00,,,,,,,,,,,,11.497,29.5,51.0,South Shore
2021-08-08 12:50:31.702423+00:00,,,,,,,,,,,,11.615,44.0,115.0,South Shore
2021-08-08 12:55:36.840736+00:00,,,,,,,,,,,,13.322,25.0,59.0,South Shore
2021-08-08 13:00:36.925989+00:00,,,,,,,,,,,,16.301,28.0,51.0,South Shore
2021-08-08 13:05:30.710542+00:00,,,,,,,,,,,,11.735,30.0,55.0,South Shore
2021-08-08 13:10:34.205084+00:00,,,,,,,,,,,,14.53,31.0,59.0,South Shore
2021-08-08 13:15:37.085167+00:00,,,,,,,,,,,,12.268,63.0,315.0,South Shore
2021-08-08 13:20:35.777273+00:00,,,,,,,,,,,,12.739,29.5,55.0,South Shore
2021-08-08 13:25:34.717740+00:00,,,,,,,,,,,,16.458,27.5,51.0,South Shore
2021-08-08 13:30:41.581223+00:00,,,,,,,,,,,,11.582,35.5,67.0,South Shore
2021-08-08 13:35:35.785006+00:00,,,,,,,,,,,,12.614,31.0,63.0,South Shore
2021-08-08 13:40:35.531546+00:00,,,,,,,,,,,,12.254,31.5,59.0,South Shore
2021-08-08 13:45:35.738245+00:00,,,,,,,,,,,,11.499,30.5,55.0,South Shore
2021-08-08 13:50:34.152169+00:00,,,,,,,,,,,,13.946,30.0,79.0,South Shore
2021-08-08 13:55:38.811155+00:00,,,,,,,,,,,,13.747,38.5,127.0,South Shore
2021-08-08 14:00:36.254702+00:00,,,,,,,,,,,,17.674,32.5,63.0,South Shore
2021-08-08 14:05:37.398595+00:00,,,,,,,,,,,,11.601,31.5,63.0,South Shore
2021-08-08 14:10:40.121916+00:00,,,,,,,,,,,,11.707,31.0,51.0,South Shore
2021-08-08 14:15:40.575216+00:00,,,,,,,,,,,,14.05,24.5,47.0,South Shore
2021-08-08 14:20:41.322075+00:00,,,,,,,,,,,,13.72,33.0,63.0,South Shore
2021-08-08 14:25:35.804374+00:00,,,,,,,,,,,,16.81,31.0,59.0,South Shore
2021-08-08 14:28:21.247184+00:00,816.246592,41.85664,773.9087610417561,7.854,0.0,2.37,0.0,,3.859,36.493,37.885,17.195,,,South Shore
2021-08-08 14:30:33.034199+00:00,,,,,,,,,,,,13.012,30.5,55.0,South Shore
2021-08-08 14:35:36.490035+00:00,,,,,,,,,,,,11.622,31.5,63.0,South Shore
2021-08-08 14:40:33.394089+00:00,,,,,,,,,,,,11.525,31.5,63.0,South Shore
2021-08-08 14:45:40.059053+00:00,,,,,,,,,,,,13.692,29.5,47.0,South Shore
2021-08-08 14:50:33.866564+00:00,,,,,,,,,,,,12.143,42.5,123.0,South Shore
2021-08-08 14:55:36.153301+00:00,,,,,,,,,,,,16.642,41.5,127.0,South Shore
2021-08-08 15:00:33.515184+00:00,,,,,,,,,,,,12.538,30.5,51.0,South Shore
2021-08-08 15:05:32.951236+00:00,,,,,,,,,,,,14.822,31.5,59.0,South Shore
2021-08-08 15:10:33.418295+00:00,,,,,,,,,,,,12.656,22.0,39.0,South Shore
2021-08-08 15:15:34.543809+00:00,,,,,,,,,,,,15.756,30.5,51.0,South Shore
2021-08-08 15:20:32.053921+00:00,,,,,,,,,,,,14.02,29.5,51.0,South Shore
2021-08-08 15:25:40.539950+00:00,,,,,,,,,,,,11.555,34.0,127.0,South Shore
2021-08-08 15:30:38.190289+00:00,,,,,,,,,,,,12.717,28.0,47.0,South Shore
2021-08-08 15:35:37.708751+00:00,,,,,,,,,,,,12.59,54.5,127.0,South Shore
2021-08-08 15:40:37.002457+00:00,,,,,,,,,,,,13.205,23.5,59.0,South Shore
2021-08-08 15:45:38.519659+00:00,,,,,,,,,,,,12.844,27.0,59.0,South Shore
2021-08-08 15:50:30.027035+00:00,,,,,,,,,,,,14.542,37.0,63.0,South Shore
2021-08-08 15:55:41.859180+00:00,,,,,,,,,,,,11.746,25.5,55.0,South Shore
2021-08-08 16:00:35.313683+00:00,,,,,,,,,,,,12.701,30.5,51.0,South Shore
2021-08-08 16:05:32.655362+00:00,,,,,,,,,,,,12.39,31.0,55.0,South Shore
2021-08-08 16:10:29.464354+00:00,,,,,,,,,,,,12.627,28.5,67.0,South Shore
2021-08-08 16:15:31.977371+00:00,,,,,,,,,,,,11.77,27.5,59.0,South Shore
2021-08-08 16:19:42.455717+00:00,,,,,,,,512.8,,,,11.411,,,South Shore
2021-08-08 16:20:31.663776+00:00,,,,,,,,,,,,12.221,25.5,51.0,South Shore
2021-08-08 16:25:35.189984+00:00,,,,,,,,,,,,17.151,24.0,47.0,South Shore
2021-08-08 16:28:19.919163+00:00,730.93104,41.747152,743.1522906192924,7.871,0.020743640697911465,2.452,,,3.956,55.502,37.162,11.563,,,South Shore
2021-08-08 16:30:37.801733+00:00,,,,,,,,,,,,12.637,29.0,55.0,South Shore
2021-08-08 16:35:36.251672+00:00,,,,,,,,,,,,12.494,28.5,55.0,South Shore
2021-08-08 16:40:37.260370+00:00,,,,,,,,,,,,12.442,39.5,123.0,South Shore
2021-08-08 16:45:38.801941+00:00,,,,,,,,,,,,11.716,46.0,127.0,South Shore
2021-08-08 16:50:36.357653+00:00,,,,,,,,,,,,12.354,29.0,59.0,South Shore
2021-08-08 16:55:38.545805+00:00,,,,,,,,,,,,12.597,29.0,59.0,South Shore
2021-08-08 17:00:36.537947+00:00,,,,,,,,,,,,16.273,34.5,87.0,South Shore
2021-08-08 17:05:35.889376+00:00,,,,,,,,,,,,13.592,32.0,59.0,South Shore
2021-08-08 17:10:33.018535+00:00,,,,,,,,,,,,16.272,23.0,51.0,South Shore
2021-08-08 17:15:33.377778+00:00,,,,,,,,,,,,12.444,24.0,55.0,South Shore
2021-08-08 17:20:31.640298+00:00,,,,,,,,,,,,12.184,34.0,59.0,South Shore
2021-08-08 17:25:34.273215+00:00,,,,,,,,,,,,15.809,40.5,135.0,South Shore
2021-08-08 17:30:35.297862+00:00,,,,,,,,,,,,12.784,29.0,63.0,South Shore
2021-08-08 17:35:31.405817+00:00,,,,,,,,,,,,16.661,27.0,51.0,South Shore
2021-08-08 17:40:30.937124+00:00,,,,,,,,,,,,12.086,33.5,63.0,South Shore
2021-08-08 17:45:31.376621+00:00,,,,,,,,,,,,14.619,22.0,47.0,South Shore
2021-08-08 17:50:36.517260+00:00,,,,,,,,,,,,12.746,21.5,55.0,South Shore
2021-08-08 17:55:37.247427+00:00,,,,,,,,,,,,15.439,30.5,67.0,South Shore
2021-08-08 18:00:31.487904+00:00,,,,,,,,,,,,12.267,20.5,35.0,South Shore
2021-08-08 18:05:32.653740+00:00,,,,,,,,,,,,11.479,26.5,47.0,South Shore
2021-08-08 18:10:37.096743+00:00,,,,,,,,,,,,15.66,29.0,59.0,South Shore
2021-08-08 18:15:37.847066+00:00,,,,,,,,,,,,11.524,32.0,63.0,South Shore
2021-08-08 18:20:40.836927+00:00,,,,,,,,,,,,17.048,25.0,51.0,South Shore
2021-08-08 18:25:37.524201+00:00,,,,,,,,,,,,16.207,28.0,59.0,South Shore
2021-08-08 18:28:24.016425+00:00,794.162392,41.786008,775.929353466809,8.232,0.0,2.225,0.0,,3.547,54.79,33.218,20.934,,,South Shore
2021-08-08 18:30:38.244654+00:00,,,,,,,,,,,,16.001,29.5,55.0,South Shore
2021-08-08 18:35:31.409883+00:00,,,,,,,,,,,,19.52,29.0,67.0,South Shore
2021-08-08 18:40:29.346179+00:00,,,,,,,,,,,,15.932,26.5,51.0,South Shore
2021-08-08 18:45:44.282908+00:00,,,,,,,,,,,,13.232,31.0,59.0,South Shore
2021-08-08 18:50:42.297185+00:00,,,,,,,,,,,,14.724,35.0,123.0,South Shore
2021-08-08 18:55:37.679209+00:00,,,,,,,,,,,,11.996,37.5,127.0,South Shore
2021-08-08 19:00:36.327435+00:00,,,,,,,,,,,,16.761,29.5,55.0,South Shore
2021-08-08 19:05:32.757501+00:00,,,,,,,,,,,,15.469,23.5,51.0,South Shore
2021-08-08 19:10:31.186159+00:00,,,,,,,,,,,,12.554,30.0,59.0,South Shore
2021-08-08 19:15:36.819215+00:00,,,,,,,,,,,,12.357,26.5,63.0,South Shore
2021-08-08 19:20:37.379505+00:00,,,,,,,,,,,,12.758,28.5,55.0,South Shore
2021-08-08 19:25:39.835799+00:00,,,,,,,,,,,,12.781,30.0,51.0,South Shore
2021-08-08 19:30:31.779917+00:00,,,,,,,,,,,,12.381,22.5,47.0,South Shore
2021-08-08 19:35:30.729922+00:00,,,,,,,,,,,,13.224,35.5,67.0,South Shore
2021-08-08 19:40:29.796067+00:00,,,,,,,,,,,,13.161,32.0,55.0,South Shore
2021-08-08 19:45:32.598659+00:00,,,,,,,,,,,,11.609,20.5,39.0,South Shore
2021-08-08 19:50:33.322809+00:00,,,,,,,,,,,,18.342,53.0,135.0,South Shore
2021-08-08 19:55:35.541653+00:00,,,,,,,,,,,,12.408,25.5,51.0,South Shore
2021-08-08 20:00:37.311781+00:00,,,,,,,,,,,,12.692,27.0,55.0,South Shore
2021-08-08 20:05:34.414288+00:00,,,,,,,,,,,,12.732,42.0,123.0,South Shore
2021-08-08 20:10:38.086988+00:00,,,,,,,,,,,,16.489,30.0,67.0,South Shore
2021-08-08 20:15:36.070515+00:00,,,,,,,,,,,,19.261,34.0,59.0,South Shore
2021-08-08 20:19:42.410924+00:00,,,,,,,,572.8,,,,11.665,,,South Shore
2021-08-08 20:20:40.865373+00:00,,,,,,,,,,,,16.751,36.0,63.0,South Shore
2021-08-08 20:25:31.736176+00:00,,,,,,,,,,,,12.542,26.0,59.0,South Shore
2021-08-08 20:28:19.309085+00:00,676.527536,41.676864,767.6684317801682,8.32,0.0,1.186,,,3.705,52.565,34.379,12.878,,,South Shore
2021-08-08 20:30:33.703717+00:00,,,,,,,,,,,,13.371,24.0,55.0,South Shore
2021-08-08 20:35:40.825835+00:00,,,,,,,,,,,,16.416,44.5,123.0,South Shore
2021-08-08 20:40:30.091704+00:00,,,,,,,,,,,,11.558,30.5,59.0,South Shore
2021-08-08 20:45:39.033565+00:00,,,,,,,,,,,,11.425,25.5,55.0,South Shore
2021-08-08 20:50:32.298438+00:00,,,,,,,,,,,,12.63,20.5,55.0,South Shore
2021-08-08 20:55:40.957890+00:00,,,,,,,,,,,,11.786,32.5,51.0,South Shore
2021-08-08 21:00:33.546298+00:00,,,,,,,,,,,,17.378,30.5,51.0,South Shore
2021-08-08 21:05:41.278238+00:00,,,,,,,,,,,,12.728,33.0,63.0,South Shore
2021-08-08 21:10:49.279762+00:00,,,,,,,,,,,,11.566,27.5,55.0,South Shore
2021-08-08 21:15:33.380473+00:00,,,,,,,,,,,,12.683,27.0,51.0,South Shore
2021-08-08 21:20:37.069662+00:00,,,,,,,,,,,,11.401,25.5,51.0,South Shore
2021-08-08 21:25:43.058506+00:00,,,,,,,,,,,,11.774,23.0,51.0,South Shore
2021-08-08 21:30:39.382484+00:00,,,,,,,,,,,,12.538,32.0,67.0,South Shore
2021-08-08 21:35:35.214678+00:00,,,,,,,,,,,,12.993,30.0,63.0,South Shore
2021-08-08 21:40:32.986102+00:00,,,,,,,,,,,,12.702,31.0,59.0,South Shore
2021-08-08 21:45:32.348685+00:00,,,,,,,,,,,,16.168,39.5,119.0,South Shore
2021-08-08 21:50:31.284385+00:00,,,,,,,,,,,,16.808,33.0,63.0,South Shore
2021-08-08 21:55:29.727303+00:00,,,,,,,,,,,,12.594,27.0,51.0,South Shore
2021-08-08 22:00:34.083149+00:00,,,,,,,,,,,,17.44,30.5,63.0,South Shore
2021-08-08 22:05:32.543052+00:00,,,,,,,,,,,,12.561,32.0,59.0,South Shore
2021-08-08 22:10:29.802781+00:00,,,,,,,,,,,,18.516,39.5,99.0,South Shore
2021-08-08 22:15:30.625752+00:00,,,,,,,,,,,,11.792,34.0,55.0,South Shore
2021-08-08 22:20:29.736041+00:00,,,,,,,,,,,,12.808,27.0,51.0,South Shore
2021-08-08 22:25:37.729104+00:00,,,,,,,,,,,,11.636,24.0,55.0,South Shore
2021-08-08 22:28:17.243334+00:00,820.87712,41.908936,797.9062241149576,8.212,0.0,0.21,0.0,,3.656,54.34,40.184,11.588,,,South Shore
2021-08-08 22:30:40.787187+00:00,,,,,,,,,,,,14.35,25.5,51.0,South Shore
2021-08-08 22:35:37.404313+00:00,,,,,,,,,,,,11.582,28.5,59.0,South Shore
2021-08-08 22:40:37.254815+00:00,,,,,,,,,,,,11.856,30.5,63.0,South Shore
2021-08-08 22:45:35.953266+00:00,,,,,,,,,,,,11.605,26.0,51.0,South Shore
2021-08-08 22:50:34.352409+00:00,,,,,,,,,,,,12.555,26.5,51.0,South Shore
2021-08-08 22:55:37.983107+00:00,,,,,,,,,,,,12.658,29.0,51.0,South Shore
2021-08-08 23:00:40.792076+00:00,,,,,,,,,,,,13.279,39.0,123.0,South Shore
2021-08-08 23:05:34.346993+00:00,,,,,,,,,,,,11.43,36.0,63.0,South Shore
2021-08-08 23:10:32.975810+00:00,,,,,,,,,,,,12.615,27.5,59.0,South Shore
2021-08-08 23:15:31.540052+00:00,,,,,,,,,,,,15.565,40.0,123.0,South Shore
2021-08-08 23:20:37.167704+00:00,,,,,,,,,,,,24.162,27.5,55.0,South Shore
2021-08-08 23:25:33.148031+00:00,,,,,,,,,,,,12.895,35.5,127.0,South Shore
2021-08-08 23:30:34.932360+00:00,,,,,,,,,,,,12.708,27.0,47.0,South Shore
2021-08-08 23:35:34.835765+00:00,,,,,,,,,,,,15.826,35.0,63.0,South Shore
2021-08-08 23:40:36.879900+00:00,,,,,,,,,,,,12.48,31.5,55.0,South Shore
2021-08-08 23:45:37.828937+00:00,,,,,,,,,,,,12.642,30.5,55.0,South Shore
2021-08-08 23:50:36.529271+00:00,,,,,,,,,,,,19.273,40.5,119.0,South Shore
2021-08-08 23:55:39.120504+00:00,,,,,,,,,,,,12.702,25.5,59.0,South Shore
2021-08-09 00:00:37.293651+00:00,,,,,,,,,,,,13.632,42.0,119.0,South Shore
2021-08-09 00:05:36.644547+00:00,,,,,,,,,,,,15.367,29.0,59.0,South Shore
2021-08-09 00:10:37.279616+00:00,,,,,,,,,,,,14.265,31.0,83.0,South Shore
2021-08-09 00:15:37.046297+00:00,,,,,,,,,,,,11.912,27.0,67.0,South Shore
2021-08-09 00:19:42.219034+00:00,,,,,,,,537.6,,,,23.297,,,South Shore
2021-08-09 00:20:30.346713+00:00,,,,,,,,,,,,15.791,19.5,51.0,South Shore
2021-08-09 00:25:32.192582+00:00,,,,,,,,,,,,15.642,31.0,63.0,South Shore
2021-08-09 00:28:16.962397+00:00,769.118504,41.833816,751.1301268491449,8.145,0.0,1.625,0.0,,3.683,57.155,36.033,12.523,,,South Shore
2021-08-09 00:30:36.314001+00:00,,,,,,,,,,,,16.519,20.5,43.0,South Shore
2021-08-09 00:35:39.047840+00:00,,,,,,,,,,,,12.037,33.5,67.0,South Shore
2021-08-09 00:40:32.176780+00:00,,,,,,,,,,,,17.385,31.5,59.0,South Shore
2021-08-09 00:45:35.479655+00:00,,,,,,,,,,,,15.648,40.0,119.0,South Shore
2021-08-09 00:50:39.459544+00:00,,,,,,,,,,,,12.515,26.5,59.0,South Shore
2021-08-09 00:55:38.740699+00:00,,,,,,,,,,,,12.677,32.5,71.0,South Shore
2021-08-09 01:00:38.391347+00:00,,,,,,,,,,,,16.049,27.0,55.0,South Shore
2021-08-09 01:05:38.532190+00:00,,,,,,,,,,,,11.895,30.0,51.0,South Shore
2021-08-09 01:10:43.022277+00:00,,,,,,,,,,,,13.036,25.0,47.0,South Shore
2021-08-09 01:15:37.465234+00:00,,,,,,,,,,,,12.487,31.5,67.0,South Shore
2021-08-09 01:20:36.565465+00:00,,,,,,,,,,,,13.747,20.5,35.0,South Shore
2021-08-09 01:25:37.788240+00:00,,,,,,,,,,,,12.408,28.0,51.0,South Shore
2021-08-09 01:30:39.566390+00:00,,,,,,,,,,,,12.497,22.0,47.0,South Shore
2021-08-09 01:35:35.131641+00:00,,,,,,,,,,,,12.659,27.5,51.0,South Shore
2021-08-09 01:40:33.868942+00:00,,,,,,,,,,,,16.668,28.5,51.0,South Shore
2021-08-09 01:45:36.061472+00:00,,,,,,,,,,,,13.642,33.5,79.0,South Shore
2021-08-09 01:50:44.861614+00:00,,,,,,,,,,,,11.704,37.0,119.0,South Shore
2021-08-09 01:55:40.298851+00:00,,,,,,,,,,,,12.749,23.0,47.0,South Shore
2021-08-09 02:00:42.290569+00:00,,,,,,,,,,,,15.979,29.5,59.0,South Shore
2021-08-09 02:05:31.221398+00:00,,,,,,,,,,,,11.573,22.0,47.0,South Shore
2021-08-09 02:10:34.137388+00:00,,,,,,,,,,,,11.565,23.5,51.0,South Shore
2021-08-09 02:15:41.379733+00:00,,,,,,,,,,,,12.832,29.0,67.0,South Shore
2021-08-09 02:20:37.481160+00:00,,,,,,,,,,,,16.545,32.0,59.0,South Shore
2021-08-09 02:25:37.579547+00:00,,,,,,,,,,,,11.435,24.5,59.0,South Shore
2021-08-09 02:28:23.155485+00:00,797.767568,41.842704,767.5993784483621,8.233,0.0,2.113,0.0,,3.587,44.461,37.732,14.514,,,South Shore
2021-08-09 02:30:36.321573+00:00,,,,,,,,,,,,11.522,23.5,51.0,South Shore
2021-08-09 02:35:38.564762+00:00,,,,,,,,,,,,13.553,32.5,59.0,South Shore
2021-08-09 02:40:31.949158+00:00,,,,,,,,,,,,12.641,25.5,47.0,South Shore
2021-08-09 02:45:41.133119+00:00,,,,,,,,,,,,17.712,33.0,123.0,South Shore
2021-08-09 02:50:37.543329+00:00,,,,,,,,,,,,11.698,29.0,55.0,South Shore
2021-08-09 02:55:35.721955+00:00,,,,,,,,,,,,16.771,26.0,47.0,South Shore
2021-08-09 03:00:37.766698+00:00,,,,,,,,,,,,11.51,32.0,79.0,South Shore
2021-08-09 03:05:41.396515+00:00,,,,,,,,,,,,15.974,29.5,51.0,South Shore
2021-08-09 03:10:41.527652+00:00,,,,,,,,,,,,19.478,25.5,59.0,South Shore
2021-08-09 03:15:33.884412+00:00,,,,,,,,,,,,12.687,26.0,51.0,South Shore
2021-08-09 03:20:54.097286+00:00,,,,,,,,,,,,11.578,23.5,47.0,South Shore
2021-08-09 03:25:35.309902+00:00,,,,,,,,,,,,15.691,29.5,59.0,South Shore
2021-08-09 03:30:32.234841+00:00,,,,,,,,,,,,15.475,29.0,59.0,South Shore
2021-08-09 03:35:36.733352+00:00,,,,,,,,,,,,12.635,27.0,59.0,South Shore
2021-08-09 03:40:32.609094+00:00,,,,,,,,,,,,13.355,20.5,47.0,South Shore
2021-08-09 03:45:40.002776+00:00,,,,,,,,,,,,12.608,18.5,47.0,South Shore
2021-08-09 03:50:34.602692+00:00,,,,,,,,,,,,11.954,53.5,167.0,South Shore
2021-08-09 03:55:33.394934+00:00,,,,,,,,,,,,11.585,41.5,115.0,South Shore
2021-08-09 04:00:34.776675+00:00,,,,,,,,,,,,12.817,24.0,47.0,South Shore
2021-08-09 04:05:34.719721+00:00,,,,,,,,,,,,12.544,33.0,59.0,South Shore
2021-08-09 04:10:36.569072+00:00,,,,,,,,,,,,18.599,34.0,75.0,South Shore
2021-08-09 04:15:35.034798+00:00,,,,,,,,,,,,25.03,30.5,55.0,South Shore
2021-08-09 04:19:44.120458+00:00,,,,,,,,563.2,,,,12.322,,,South Shore
2021-08-09 04:20:28.461935+00:00,,,,,,,,,,,,15.868,30.5,55.0,South Shore
2021-08-09 04:25:38.225594+00:00,,,,,,,,,,,,12.661,32.0,59.0,South Shore
2021-08-09 04:28:21.079083+00:00,769.286592,41.832312,772.3458577092485,8.153,0.0,1.848,0.0,,4.069,55.841,38.546,11.543,,,South Shore
2021-08-09 04:30:35.224594+00:00,,,,,,,,,,,,16.186,38.0,71.0,South Shore
2021-08-09 04:35:33.274921+00:00,,,,,,,,,,,,17.691,46.5,167.0,South Shore
2021-08-09 04:40:34.388475+00:00,,,,,,,,,,,,11.974,25.5,47.0,South Shore
2021-08-09 04:45:36.556985+00:00,,,,,,,,,,,,18.988,62.0,327.0,South Shore
2021-08-09 04:50:32.189629+00:00,,,,,,,,,,,,18.32,31.0,59.0,South Shore
2021-08-09 04:55:41.339046+00:00,,,,,,,,,,,,14.817,31.0,55.0,South Shore
2021-08-09 05:00:40.679230+00:00,,,,,,,,,,,,14.713,31.0,55.0,South Shore
2021-08-09 05:05:32.018121+00:00,,,,,,,,,,,,16.385,64.5,323.0,South Shore
2021-08-09 05:10:32.555374+00:00,,,,,,,,,,,,12.32,33.0,75.0,South Shore
2021-08-09 05:15:33.453116+00:00,,,,,,,,,,,,15.794,25.0,55.0,South Shore
2021-08-09 05:20:41.346679+00:00,,,,,,,,,,,,12.003,34.5,51.0,South Shore
2021-08-09 05:25:33.006667+00:00,,,,,,,,,,,,12.526,40.0,127.0,South Shore
